id,Item,EmpName,Storage & Organization
2539,Tensor "Hersey Kiss" Styled Floor Lamp,Jim Mitchum,Office Furnishings
2540,Plymouth Boxed Rubber Bands by Plymouth,Ed Ludwig,Rubber Bands
2541,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Ed Ludwig,Paper
2542,Safco Industrial Wire Shelving,Michael Dominguez,Storage & Organization
2543,Avery White Multi-Purpose Labels,Thomas Boland,Labels
2544,GBC ProClick Spines for 32-Hole Punch,Olvera Toch,Binders and Binder Accessories
2545,"Global Push Button Manager's Chair, Indigo",Lena Radford,Chairs & Chairmats
2546,Strathmore Photo Mount Cards,Sean Christensen,Paper
2547,Global Troy� Executive Leather Low-Back Tilter,Todd Boyes,Chairs & Chairmats
2548,7160,Todd Boyes,Telephones and Communication
2549,5165,Todd Boyes,Telephones and Communication
2550,Avery 479,Todd Boyes,Labels
2551,"Memorex 80 Minute CD-R, 30/Pack",Todd Boyes,Computer Peripherals
2552,Staples Bulldog Clip,Todd Boyes,Rubber Bands
2553,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Todd Boyes,Storage & Organization
2554,2190,Todd Boyes,Telephones and Communication
2555,Avery 52,Michael Dominguez,Labels
2556,"Binney & Smith Crayola� Metallic Colored Pencils, 8-Color Set",Michael Dominguez,Pens & Art Supplies
2557,Avery 491,Sean Miller,Labels
2558,Super Decoflex Portable Personal File,Sean Miller,Storage & Organization
2559,Large Capacity Hanging Post Binders,Todd Boyes,Binders and Binder Accessories
2560,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Todd Boyes,Computer Peripherals
2561,Keytronic French Keyboard,Phillip Breyer,Computer Peripherals
2562,Boston 16801 Nautilus� Battery Pencil Sharpener,Lena Radford,Pens & Art Supplies
2563,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Todd Boyes,Binders and Binder Accessories
2564,Xerox 1916,Todd Boyes,Paper
2565,Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Michelle Ellison,Appliances
2566,"Master Giant Foot� Doorstop, Safety Yellow",Olvera Toch,Office Furnishings
2567,Fellowes Binding Cases,Olvera Toch,Binders and Binder Accessories
2568,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Olvera Toch,Paper
2569,Lexmark Z54se Color Inkjet Printer,Todd Boyes,Office Machines
2570,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Todd Boyes,Paper
2571,Newell 310,Sean Christensen,Pens & Art Supplies
2572,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Michelle Ellison,Bookcases
2573,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Michelle Ellison,Copiers and Fax
2574,Dana Halogen Swing-Arm Architect Lamp,Michelle Ellison,Office Furnishings
2575,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Michelle Ellison,Office Machines
2576,Global Ergonomic Managers Chair,Michelle Ellison,Chairs & Chairmats
2577,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Scot Coram,Envelopes
2578,Lexmark Z54se Color Inkjet Printer,Natalie Fritzler,Office Machines
2579,Xerox 1895,Nathan Gelder,Paper
2580,Prang Colored Pencils,Nathan Gelder,Pens & Art Supplies
2581,Accessory31,Sean Miller,Telephones and Communication
2582,PC Concepts 116 Key Quantum 3000 Keyboard,Olvera Toch,Computer Peripherals
2583,Xerox 1895,Olvera Toch,Paper
2584,Talkabout T8367,Olvera Toch,Telephones and Communication
2585,Array� Memo Cubes,Olvera Toch,Paper
2586,V70,Michael Dominguez,Telephones and Communication
2587,Project Tote Personal File,Michelle Ellison,Storage & Organization
2588,Bell Sonecor JB700 Caller ID,Michael Dominguez,Telephones and Communication
2589,1726 Digital Answering Machine,Thomas Boland,Telephones and Communication
2590,Staples Bulldog Clip,Thomas Boland,Rubber Bands
2591,"GE 4 Foot Flourescent Tube, 40 Watt",Patricia Hirasaki,Office Furnishings
2592,Xerox 1894,Maria Zettner,Paper
2593,"Tyvek � Top-Opening Peel & Seel � Envelopes, Gray",Thomas Boland,Envelopes
2594,"Avery Flip-Chart Easel Binder, Black",Matthew Clasen,Binders and Binder Accessories
2595,Storex Dura Pro� Binders,Matthew Clasen,Binders and Binder Accessories
2596,Newell 31,Nathan Gelder,Pens & Art Supplies
2597,Epson DFX-8500 Dot Matrix Printer,Maria Zettner,Office Machines
2598,Executive Impressions 14" Two-Color Numerals Wall Clock,Patrick O'Donnell,Office Furnishings
2599,Global Commerce� Series High-Back Swivel/Tilt Chairs,Sean Miller,Chairs & Chairmats
2600,Xerox 1919,Sean Miller,Paper
2601,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Sean Miller,Tables
2602,Ibico Recycled Linen-Style Covers,Patrick O'Donnell,Binders and Binder Accessories
2603,Okidata ML390 Turbo Dot Matrix Printers,Sean Miller,Office Machines
2604,Avoid Verbal Orders Carbonless Minifold Book,Harry Marie,Paper
2605,Carina Double Wide Media Storage Towers in Natural & Black,Harry Marie,Storage & Organization
2606,8290,Harry Marie,Telephones and Communication
2607,Fiskars� Softgrip Scissors,Sean Christensen,"Scissors, Rulers and Trimmers"
2608,Xerox 20,Patrick O'Donnell,Paper
2609,Microsoft Multimedia Keyboard,Sean Christensen,Computer Peripherals
2610,Timeport L7089,Sean Christensen,Telephones and Communication
2611,Xerox 1940,Lena Radford,Paper
2612,Hon Multipurpose Stacking Arm Chairs,Harry Marie,Chairs & Chairmats
2613,Rogers� Profile Extra Capacity Storage Tub,Harry Marie,Storage & Organization
2614,Holmes Odor Grabber,Michael Dominguez,Appliances
2615,Xerox 1903,Michael Dominguez,Paper
2616,Talkabout T8367,Michael Dominguez,Telephones and Communication
2617,Hon Comfortask� Task/Swivel Chairs,Patrick O'Donnell,Chairs & Chairmats
2618,Xerox 217,Phillip Breyer,Paper
2619,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Michael Dominguez,Computer Peripherals
2620,Global Troy� Executive Leather Low-Back Tilter,Scot Coram,Chairs & Chairmats
2621,KI Conference Tables,Scot Coram,Tables
2622,"IBM 80 Minute CD-R Spindle, 50/Pack",Michelle Ellison,Computer Peripherals
2623,Xerox 1939,Michael Dominguez,Paper
2624,Xerox 1904,Maria Zettner,Paper
2625,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Nathan Gelder,"Scissors, Rulers and Trimmers"
2626,"GBC Twin Loop� Wire Binding Elements, 9/16"" Spine, Black",Victoria Wilson,Binders and Binder Accessories
2627,#10 Self-Seal White Envelopes,Victoria Wilson,Envelopes
2628,Xerox 188,Victoria Wilson,Paper
2629,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Victoria Wilson,Bookcases
2630,"Master Caster Door Stop, Brown",Michelle Ellison,Office Furnishings
2631,Eldon� Gobal File Keepers,Michelle Ellison,Storage & Organization
2632,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Nathan Gelder,Appliances
2633,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Nathan Gelder,Chairs & Chairmats
2634,"GBC Laser Imprintable Binding System Covers, Desert Sand",Todd Boyes,Binders and Binder Accessories
2635,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Shahid Collister,Appliances
2636,StarTAC 8000,Shahid Collister,Telephones and Communication
2637,TimeportP7382,Shahid Collister,Telephones and Communication
2638,Xerox 1928,Shahid Collister,Paper
2639,Acco� Hot Clips� Clips to Go,Victoria Wilson,Rubber Bands
2640,Chromcraft Bull-Nose Wood 48" x 96" Rectangular Conference Tables,Victoria Wilson,Tables
2641,Lock-Up Easel 'Spel-Binder',Victoria Wilson,Binders and Binder Accessories
2642,Staples 6 Outlet Surge,Thomas Boland,Appliances
2643,T65,Thomas Boland,Telephones and Communication
2644,Microsoft Natural Multimedia Keyboard,Michael Dominguez,Computer Peripherals
2645,Lock-Up Easel 'Spel-Binder',Phillip Breyer,Binders and Binder Accessories
2646,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Patrick O'Donnell,Office Machines
2647,Bevis Round Conference Table Top & Single Column Base,Patrick O'Donnell,Tables
2648,Avery 501,Todd Boyes,Labels
2649,Hon Comfortask� Task/Swivel Chairs,Thomas Boland,Chairs & Chairmats
2650,6120,Thomas Boland,Telephones and Communication
2651,LX 788,Victoria Wilson,Telephones and Communication
2652,Portfile� Personal File Boxes,Victoria Wilson,Storage & Organization
2653,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Victoria Wilson,Storage & Organization
2654,Quality Park Security Envelopes,Katrina Bavinger,Envelopes
2655,"Global Leather and Oak Executive Chair, Black",Katrina Bavinger,Chairs & Chairmats
2656,Newell 343,Katrina Bavinger,Pens & Art Supplies
2657,"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Victoria Wilson,Paper
2658,Nu-Dell Executive Frame,Victoria Wilson,Office Furnishings
2659,Vinyl Sectional Post Binders,Natalie Fritzler,Binders and Binder Accessories
2660,Southworth 25% Cotton Premium Laser Paper and Envelopes,Natalie Fritzler,Paper
2661,Staples Battery-Operated Desktop Pencil Sharpener,Natalie Fritzler,Pens & Art Supplies
2662,Hon Pagoda� Stacking Chairs,Michelle Ellison,Chairs & Chairmats
2663,Staples Copy Paper (20Lb. and 84 Bright),Michelle Ellison,Paper
2664,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Olvera Toch,Binders and Binder Accessories
2665,Avery 508,Olvera Toch,Labels
2666,Avoid Verbal Orders Carbonless Minifold Book,Sean Christensen,Paper
2667,12 Colored Short Pencils,Olvera Toch,Pens & Art Supplies
2668,6162m,Maria Zettner,Telephones and Communication
2669,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Michelle Ellison,Appliances
2670,Newell 318,Michelle Ellison,Pens & Art Supplies
2671,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Michelle Ellison,Office Furnishings
2672,Cardinal Holdit Business Card Pockets,Victoria Wilson,Binders and Binder Accessories
2673,Ibico Covers for Plastic or Wire Binding Elements,Thomas Boland,Binders and Binder Accessories
2674,Gyration Ultra Cordless Optical Suite,Thomas Boland,Computer Peripherals
2675,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Thomas Boland,Office Machines
2676,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Patricia Hirasaki,Computer Peripherals
2677,GBC DocuBind 200 Manual Binding Machine,Olvera Toch,Binders and Binder Accessories
2678,Rogers� Profile Extra Capacity Storage Tub,Olvera Toch,Storage & Organization
2679,Hewlett Packard LaserJet 3310 Copier,Victoria Wilson,Copiers and Fax
2680,Staples Metal Binder Clips,Victoria Wilson,Rubber Bands
2681,Document Clip Frames,Michelle Ellison,Office Furnishings
2682,"Memorex 4.7GB DVD+RW, 3/Pack",Sean Miller,Computer Peripherals
2683,Canon PC1060 Personal Laser Copier,Sean Miller,Copiers and Fax
2684,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Patrick O'Donnell,Computer Peripherals
2685,Okidata ML390 Turbo Dot Matrix Printers,Sean Christensen,Office Machines
2686,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Sean Christensen,Appliances
2687,Staples Plastic Wall Frames,Victoria Wilson,Office Furnishings
2688,"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Scot Coram,Paper
2689,Xerox 188,Olvera Toch,Paper
2690,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Olvera Toch,Appliances
2691,Rubber Band Ball,Michelle Ellison,Rubber Bands
2692,Eldon Shelf Savers� Cubes and Bins,Michael Nguyen,Storage & Organization
2693,Adesso Programmable 142-Key Keyboard,Patrick O'Donnell,Computer Peripherals
2694,Staples Copy Paper (20Lb. and 84 Bright),Patrick O'Donnell,Paper
2695,Hewlett-Packard 2600DN Business Color Inkjet Printer,Scot Coram,Office Machines
2696,Acme� Box Cutter Scissors,Scot Coram,"Scissors, Rulers and Trimmers"
2697,"Super Bands, 12/Pack",Todd Boyes,Rubber Bands
2698,Carina Double Wide Media Storage Towers in Natural & Black,Scot Coram,Storage & Organization
2699,GBC Standard Plastic Binding Systems Combs,Sean Miller,Binders and Binder Accessories
2700,Accessory21,Scot Coram,Telephones and Communication
2701,Hoover Portapower� Portable Vacuum,Lena Radford,Appliances
2702,Self-Adhesive Ring Binder Labels,Shahid Collister,Binders and Binder Accessories
2703,Super Decoflex Portable Personal File,Shahid Collister,Storage & Organization
2704,Hon Valutask� Swivel Chairs,Michelle Ellison,Chairs & Chairmats
2705,Xerox 197,Maria Zettner,Paper
2706,Avery Poly Binder Pockets,Patrick O'Donnell,Binders and Binder Accessories
2707,Harmony HEPA Quiet Air Purifiers,Michael Dominguez,Appliances
2708,Ibico Laser Imprintable Binding System Covers,Nathan Gelder,Binders and Binder Accessories
2709,Xerox 1979,Nathan Gelder,Paper
2710,Advantus Panel Wall Certificate Holder - 8.5x11,Patricia Hirasaki,Office Furnishings
2711,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Thea Hendricks,Appliances
2712,Accessory37,Corey Catlett,Telephones and Communication
2713,Ibico Presentation Index for Binding Systems,Corey Catlett,Binders and Binder Accessories
2714,"Bush Cubix Collection Bookcases, Fully Assembled",Corey Catlett,Bookcases
2715,Rush Hierlooms Collection Rich Wood Bookcases,Ed Jacobs,Bookcases
2716,Xerox 1984,Noel Staavos,Paper
2717,Accessory4,Keith Herrera,Telephones and Communication
2718,Multimedia Mailers,Carlos Meador,Envelopes
2719,"Peel & Seel� Recycled Catalog Envelopes, Brown",Carlos Meador,Envelopes
2720,"Global Leather and Oak Executive Chair, Black",Corinna Mitchell,Chairs & Chairmats
2721,"Sony MFD2HD Formatted Diskettes, 10/Pack",Raymond Fair,Computer Peripherals
2722,Peel-Off� China Markers,Carlos Meador,Pens & Art Supplies
2723,Fellowes 17-key keypad for PS/2 interface,Karl Brown,Computer Peripherals
2724,i1000plus,Natalie Webber,Telephones and Communication
2725,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Eric Barreto,Office Furnishings
2726,Lexmark Z55se Color Inkjet Printer,Hunter Lopez,Office Machines
2727,Sauder Camden County Collection Library,Hunter Lopez,Bookcases
2728,Linden� 12" Wall Clock With Oak Frame,Barry Franz,Office Furnishings
2729,Lexmark Z54se Color Inkjet Printer,Barry Franz,Office Machines
2730,Eldon Econocleat� Chair Mats for Low Pile Carpets,Craig Yedwab,Office Furnishings
2731,Lock-Up Easel 'Spel-Binder',Eric Barreto,Binders and Binder Accessories
2732,SC7868i,Chuck Sachs,Telephones and Communication
2733,Spiral Phone Message Books with Labels by Adams,Muhammed Lee,Paper
2734,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Karl Brown,Paper
2735,Prang Dustless Chalk Sticks,Karl Brown,Pens & Art Supplies
2736,Bush Advantage Collection� Round Conference Table,Bobby Trafton,Tables
2737,Belkin MediaBoard 104- Keyboard,David Flashing,Computer Peripherals
2738,i1000plus,Rick Duston,Telephones and Communication
2739,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Troy Staebel,Appliances
2740,Catalog Binders with Expanding Posts,Nora Paige,Binders and Binder Accessories
2741,Newell 343,Amy Cox,Pens & Art Supplies
2742,"Tenex Personal Project File with Scoop Front Design, Black",Harold Dahlen,Storage & Organization
2743,"Dixon Prang� Watercolor Pencils, 10-Color Set with Brush",Bobby Trafton,Pens & Art Supplies
2744,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Jay Fine,Envelopes
2745,Canon MP41DH Printing Calculator,Nora Paige,Office Machines
2746,Newell 310,Dan Campbell,Pens & Art Supplies
2747,2300 Heavy-Duty Transfer File Systems by Perma,Dan Campbell,Storage & Organization
2748,Xerox 1888,George Zrebassa,Paper
2749,Boston 16801 Nautilus� Battery Pencil Sharpener,Rick Duston,Pens & Art Supplies
2750,"Crayola Anti Dust Chalk, 12/Pack",Eleni McCrary,Pens & Art Supplies
2751,Acco D-Ring Binder w/DublLock�,Frank Atkinson,Binders and Binder Accessories
2752,Recycled Premium Regency Composition Covers,Astrea Jones,Binders and Binder Accessories
2753,"SimpliFile� Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Giulietta Dortch,Storage & Organization
2754,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Cathy Hwang,Paper
2755,Riverleaf Stik-Withit� Designer Note Cubes�,Damala Kotsonis,Paper
2756,"Bush Westfield Collection Bookcases, Fully Assembled",David Flashing,Bookcases
2757,Newell 325,Dianna Arnett,Pens & Art Supplies
2758,Super Decoflex Portable Personal File,Fred McMath,Storage & Organization
2759,DAX Solid Wood Frames,Christy Brittain,Office Furnishings
2760,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Tom Prescott,Computer Peripherals
2761,GBC Binding covers,Yana Sorensen,Binders and Binder Accessories
2762,i1000,Harold Dahlen,Telephones and Communication
2763,Staples Gold Paper Clips,Brad Thomas,Rubber Bands
2764,Logitech Access Keyboard,Cynthia Voltz,Computer Peripherals
2765,"Wirebound Service Call Books, 5 1/2"" x 4""",Dean Percer,Paper
2766,T193,Ben Peterman,Telephones and Communication
2767,"Brites Rubber Bands, 1 1/2 oz. Box",Astrea Jones,Rubber Bands
2768,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Tracy Poddar,Paper
2769,Avery Legal 4-Ring Binder,Michael Paige,Binders and Binder Accessories
2770,GBC VeloBinder Electric Binding Machine,Barry Franz,Binders and Binder Accessories
2771,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Corey Roper,Telephones and Communication
2772,"Binney & Smith inkTank� Erasable Pocket Highlighter, Chisel Tip, Yellow",Maureen Gastineau,Pens & Art Supplies
2773,GBC Wire Binding Strips,Muhammed Yedwab,Binders and Binder Accessories
2774,OIC Bulk Pack Metal Binder Clips,Alex Grayson,Rubber Bands
2775,Bretford CR8500 Series Meeting Room Furniture,Muhammed Yedwab,Tables
2776,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Damala Kotsonis,Pens & Art Supplies
2777,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Astrea Jones,Binders and Binder Accessories
2778,8260,Chris Cortes,Telephones and Communication
2779,Staples Colored Interoffice Envelopes,Dan Campbell,Envelopes
2780,Tensor "Hersey Kiss" Styled Floor Lamp,Rick Duston,Office Furnishings
2781,"Bush Westfield Collection Bookcases, Fully Assembled",Corey Roper,Bookcases
2782,Xerox 1964,Amy Cox,Paper
2783,Xerox 1880,Sara Luxemburg,Paper
2784,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Christy Brittain,Storage & Organization
